"listing_id","season","available_days","total_days","availability_ratio","room_type"
"35402756","Winter","181","181","1","Private room"
"35402974","Autumn","91","91","1",
"35402974","Spring","24","24","1",
"35402974","Summer","68","69","0.985507",
"35402974","Winter","91","91","1",
"35403093","Autumn","91","91","1",
"35403093","Spring","24","24","1",
"35403093","Summer","68","69","0.985507",
"35403093","Winter","91","91","1",
"35403357","Autumn","182","182","1","Private room"
"35403357","Spring","115","116","0.991379","Private room"
"35403357","Summer","160","161","0.993789","Private room"
"35403357","Winter","181","181","1","Private room"
"35403868","Autumn","182","182","1","Private room"
"35403868","Spring","115","116","0.991379","Private room"
"35403868","Summer","160","161","0.993789","Private room"
"35403868","Winter","181","181","1","Private room"
"35404480","Autumn","91","91","1",
"35404480","Spring","24","24","1",
"35404480","Summer","68","69","0.985507",
"35404480","Winter","91","91","1",
"35405215","Autumn","91","91","1",
"35405215","Spring","24","24","1",
"35405215","Summer","69","69","1",
"35405215","Winter","91","91","1",
"35406068","Autumn","182","182","1","Private room"
"35406068","Spring","116","116","1","Private room"
"35406068","Summer","161","161","1","Private room"
"35406068","Winter","181","181","1","Private room"
"35406533","Autumn","182","182","1","Entire home/apt"
"35406533","Spring","116","116","1","Entire home/apt"
"35406533","Summer","161","161","1","Entire home/apt"
"35406533","Winter","181","181","1","Entire home/apt"
"35407058","Autumn","182","182","1","Private room"
"35407058","Spring","116","116","1","Private room"
"35407058","Summer","161","161","1","Private room"
"35407058","Winter","181","181","1","Private room"
"35426983","Autumn","182","182","1","Private room"
"35426983","Spring","115","116","0.991379","Private room"
"35426983","Summer","160","161","0.993789","Private room"
"35426983","Winter","181","181","1","Private room"
"35431470","Autumn","182","182","1","Private room"
"35431470","Spring","115","116","0.991379","Private room"
"35431470","Summer","160","161","0.993789","Private room"
"35431470","Winter","181","181","1","Private room"
"35432417","Autumn","182","182","1","Private room"
"35432417","Spring","115","116","0.991379","Private room"
"35432417","Summer","160","161","0.993789","Private room"
"35432417","Winter","181","181","1","Private room"
"35432644","Autumn","182","182","1","Private room"
"35432644","Spring","116","116","1","Private room"
"35432644","Summer","160","161","0.993789","Private room"
"35432644","Winter","181","181","1","Private room"
"35438022","Autumn","128","182","0.703297","Entire home/apt"
"35438022","Spring","66","116","0.568965","Entire home/apt"
"35438022","Summer","104","161","0.645963","Entire home/apt"
"35438022","Winter","104","181","0.574586","Entire home/apt"
"35445773","Autumn","182","182","1","Private room"
"35445773","Spring","115","116","0.991379","Private room"
"35445773","Summer","160","161","0.993789","Private room"
"35445773","Winter","181","181","1","Private room"
"35446461","Autumn","91","91","1",
"35446461","Spring","24","24","1",
"35446461","Summer","69","69","1",
"35446461","Winter","91","91","1",
"35447300","Autumn","91","91","1",
"35447300","Spring","24","24","1",
"35447300","Summer","69","69","1",
"35447300","Winter","91","91","1",
"35447817","Autumn","182","182","1","Private room"
"35447817","Spring","116","116","1","Private room"
"35447817","Summer","161","161","1","Private room"
"35447817","Winter","181","181","1","Private room"
"35448212","Autumn","182","182","1","Private room"
"35448212","Spring","116","116","1","Private room"
"35448212","Summer","161","161","1","Private room"
"35448212","Winter","181","181","1","Private room"
"35448566","Autumn","182","182","1","Private room"
"35448566","Spring","116","116","1","Private room"
"35448566","Summer","161","161","1","Private room"
"35448566","Winter","181","181","1","Private room"
"3545636","Autumn","0","182","0","Private room"
"3545636","Spring","36","116","0.310345","Private room"
"3545636","Summer","69","161","0.428571","Private room"
"3545636","Winter","0","181","0","Private room"
"35500447","Autumn","182","182","1","Private room"
"35500447","Spring","115","116","0.991379","Private room"
"35500447","Summer","160","161","0.993789","Private room"
"35500447","Winter","181","181","1","Private room"
"35507075","Autumn","0","91","0",
"35507075","Spring","0","24","0",
"35507075","Summer","0","69","0",
"35507075","Winter","0","91","0",
"35511512","Autumn","182","182","1","Private room"
"35511512","Spring","115","116","0.991379","Private room"
"35511512","Summer","161","161","1","Private room"
"35511512","Winter","181","181","1","Private room"
"35525526","Autumn","0","91","0",
"35525526","Spring","0","24","0",
"35525526","Summer","0","69","0",
"35525526","Winter","0","91","0",
"35530420","Autumn","36","91","0.395604",
"35530420","Spring","24","24","1",
"35530420","Summer","8","69","0.115942",
"35530420","Winter","85","91","0.934066",
"35540244","Autumn","121","182","0.664835","Entire home/apt"
"35540244","Spring","77","116","0.663793","Entire home/apt"
"35540244","Summer","81","161","0.503106","Entire home/apt"
"35540244","Winter","158","181","0.872928","Entire home/apt"
"35551128","Autumn","91","91","1",
"35551128","Spring","24","24","1",
"35551128","Summer","68","69","0.985507",
"35551128","Winter","91","91","1",
"35551428","Autumn","182","182","1","Private room"
"35551428","Spring","115","116","0.991379","Private room"
"35551428","Summer","160","161","0.993789","Private room"
"35551428","Winter","181","181","1","Private room"
"35552914","Autumn","91","91","1",
"35552914","Spring","24","24","1",
"35552914","Summer","68","69","0.985507",
"35552914","Winter","91","91","1",
"35553421","Autumn","182","182","1","Private room"
"35553421","Spring","115","116","0.991379","Private room"
"35553421","Summer","160","161","0.993789","Private room"
"35553421","Winter","181","181","1","Private room"
"35553965","Autumn","182","182","1","Entire home/apt"
"35553965","Spring","115","116","0.991379","Entire home/apt"
"35553965","Summer","160","161","0.993789","Entire home/apt"
"35553965","Winter","181","181","1","Entire home/apt"
"35559906","Autumn","182","182","1","Entire home/apt"
"35559906","Spring","115","116","0.991379","Entire home/apt"
"35559906","Summer","160","161","0.993789","Entire home/apt"
"35559906","Winter","181","181","1","Entire home/apt"
"35560418","Autumn","91","91","1",
"35560418","Spring","24","24","1",
"35560418","Summer","68","69","0.985507",
"35560418","Winter","91","91","1",
"35560686","Autumn","91","91","1",
"35560686","Spring","24","24","1",
"35560686","Summer","68","69","0.985507",
"35560686","Winter","91","91","1",
"35561051","Autumn","182","182","1","Private room"
"35561051","Spring","115","116","0.991379","Private room"
"35561051","Summer","160","161","0.993789","Private room"
"35561051","Winter","181","181","1","Private room"
"35562213","Autumn","121","182","0.664835","Entire home/apt"
"35562213","Spring","64","116","0.551724","Entire home/apt"
"35562213","Summer","78","161","0.484472","Entire home/apt"
"35562213","Winter","150","181","0.828729","Entire home/apt"
"35562721","Autumn","182","182","1","Private room"
"35562721","Spring","116","116","1","Private room"
"35562721","Summer","161","161","1","Private room"
"35562721","Winter","181","181","1","Private room"
"35563119","Autumn","182","182","1","Private room"
"35563119","Spring","116","116","1","Private room"
"35563119","Summer","161","161","1","Private room"
"35563119","Winter","181","181","1","Private room"
"35563227","Autumn","91","91","1",
"35563227","Spring","24","24","1",
"35563227","Summer","68","69","0.985507",
"35563227","Winter","91","91","1",
"35563348","Autumn","91","91","1",
"35563348","Spring","24","24","1",
"35563348","Summer","69","69","1",
"35563348","Winter","91","91","1",
"35563487","Autumn","91","91","1",
"35563487","Spring","24","24","1",
"35563487","Summer","68","69","0.985507",
"35563487","Winter","91","91","1",
"35563979","Autumn","91","91","1",
"35563979","Spring","24","24","1",
"35563979","Summer","68","69","0.985507",
"35563979","Winter","91","91","1",
"35572357","Autumn","149","182","0.818681","Entire home/apt"
"35572357","Spring","68","116","0.586207","Entire home/apt"
"35572357","Summer","107","161","0.664596","Entire home/apt"
"35572357","Winter","166","181","0.917127","Entire home/apt"
"3557506","Autumn","0","91","0","Entire home/apt"
"3557506","Spring","4","92","0.0434783","Entire home/apt"
"3557506","Summer","0","92","0","Entire home/apt"
"3557506","Winter","0","90","0","Entire home/apt"
"35584727","Autumn","91","91","1",
"35584727","Spring","24","24","1",
"35584727","Summer","68","69","0.985507",
"35584727","Winter","91","91","1",
"35584818","Autumn","91","91","1",
"35584818","Spring","24","24","1",
"35584818","Summer","68","69","0.985507",
"35584818","Winter","91","91","1",
"35584915","Autumn","91","91","1",
"35584915","Spring","24","24","1",
"35584915","Summer","68","69","0.985507",
"35584915","Winter","91","91","1",
"35594120","Autumn","182","182","1","Private room"
"35594120","Spring","115","116","0.991379","Private room"
"35594120","Summer","160","161","0.993789","Private room"
"35594120","Winter","181","181","1","Private room"
"35594181","Autumn","182","182","1","Entire home/apt"
"35594181","Spring","115","116","0.991379","Entire home/apt"
"35594181","Summer","160","161","0.993789","Entire home/apt"
"35594181","Winter","181","181","1","Entire home/apt"
"35594390","Autumn","182","182","1","Private room"
"35594390","Spring","115","116","0.991379","Private room"
"35594390","Summer","160","161","0.993789","Private room"
"35594390","Winter","181","181","1","Private room"
"35608226","Autumn","19","91","0.208791",
"35608226","Spring","24","24","1",
"35608226","Summer","5","69","0.0724638",
"35608226","Winter","46","91","0.505494",
"35617477","Autumn","182","182","1","Private room"
"35617477","Spring","116","116","1","Private room"
"35617477","Summer","161","161","1","Private room"
"35617477","Winter","181","181","1","Private room"
"35617545","Autumn","182","182","1","Private room"
"35617545","Spring","115","116","0.991379","Private room"
"35617545","Summer","160","161","0.993789","Private room"
"35617545","Winter","181","181","1","Private room"
"35617649","Autumn","182","182","1","Private room"
"35617649","Spring","115","116","0.991379","Private room"
"35617649","Summer","160","161","0.993789","Private room"
"35617649","Winter","181","181","1","Private room"
"35617716","Autumn","182","182","1","Private room"
"35617716","Spring","115","116","0.991379","Private room"
"35617716","Summer","160","161","0.993789","Private room"
"35617716","Winter","181","181","1","Private room"
"35622884","Autumn","182","182","1","Private room"
"35622884","Spring","115","116","0.991379","Private room"
"35622884","Summer","160","161","0.993789","Private room"
"35622884","Winter","181","181","1","Private room"
"35623040","Autumn","182","182","1","Private room"
"35623040","Spring","115","116","0.991379","Private room"
"35623040","Summer","160","161","0.993789","Private room"
"35623040","Winter","181","181","1","Private room"
"35623168","Autumn","182","182","1","Private room"
"35623168","Spring","115","116","0.991379","Private room"
"35623168","Summer","160","161","0.993789","Private room"
"35623168","Winter","181","181","1","Private room"
"35623410","Autumn","182","182","1","Private room"
"35623410","Spring","115","116","0.991379","Private room"
"35623410","Summer","160","161","0.993789","Private room"
"35623410","Winter","181","181","1","Private room"
"35627950","Autumn","91","91","1",
"35627950","Spring","24","24","1",
"35627950","Summer","68","69","0.985507",
"35627950","Winter","91","91","1",
"35628213","Autumn","182","182","1","Private room"
"35628213","Spring","115","116","0.991379","Private room"
"35628213","Summer","160","161","0.993789","Private room"
"35628213","Winter","181","181","1","Private room"
"35628504","Autumn","91","91","1",
"35628504","Spring","24","24","1",
"35628504","Summer","68","69","0.985507",
"35628504","Winter","91","91","1",
"35639377","Autumn","91","182","0.5","Entire home/apt"
"35639377","Spring","46","116","0.396552","Entire home/apt"
"35639377","Summer","92","161","0.571429","Entire home/apt"
"35639377","Winter","74","181","0.40884","Entire home/apt"
