id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41354950,Spacious 1BR apartment in Soho,1151048,Tom,,Central & Western,22.28150438285256,114.15008737569241,Entire home/apt,842,3,2,2024-01-08,0.71,1,63,2,
41395639,旺角地鐵口經濟家庭房-Budget Family Room for 1-2@Mong Kok,24358640,Janis,,Yau Tsim Mong,22.31779,114.16863,Private room,171,10,2,2020-06-03,0.04,56,0,0,
41396303,旺角區經濟標雙房Budget Twin Room@Mong Kok downtown1901,24358640,Janis,,Yau Tsim Mong,22.31787,114.16923,Private room,338,10,1,2020-03-31,0.02,56,0,0,
41413503,"JXY-2人舒适大床,楼下地铁站,出门就公园,星光大道.光彩维港",122131447,Debe,,Yau Tsim Mong,22.29894,114.1713,Private room,479,1,0,,,21,0,0,
41413811,"JXY-2人景观大床,楼下地铁站,出门就公园,星光大道.光彩维港",122131447,Debe,,Yau Tsim Mong,22.29953,114.1717,Private room,,1,0,,,21,0,0,
41415272,"ArtRoom #4-  Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.307167053222656,114.16580200195312,Shared room,277,1,43,2024-03-11,3.18,22,265,39,
41415662,SAL SALE SALE room for 2! -- HK Island & Kowloon,4584648,Ivy,,Wan Chai,22.25962,114.19207,Private room,180,29,0,,,323,364,0,
41416131,SALE room - HK island & Kowloon available,97240131,Jov,,Wan Chai,22.28169,114.18499,Private room,160,29,1,2021-02-28,0.03,341,364,0,
41416181,SALE ROOM HK Island & Kowloon,97240131,Jov,,Wan Chai,22.27886,114.18033,Private room,160,29,0,,,341,364,0,
41418390,Cheap for sale room kowloon and hongkong island,97240131,Jov,,Wan Chai,22.27862,114.17977,Private room,160,29,0,,,341,364,0,
41418549,Cheap room FORsale sale,97240131,Jov,,Wan Chai,22.27735,114.182,Private room,160,29,0,,,341,364,0,
41419383,This is sale sale room hk island and kowloon side,7518056,Jovee,,Wan Chai,22.27845,114.18029,Private room,,29,0,,,225,364,0,
41419531,Cheap room (for 2) SALE,97240131,Jov,,Wan Chai,22.27696,114.18051,Private room,180,29,6,2023-09-07,0.13,341,365,3,
41424960,懷舊風房間/持牌旅舍/5分鐘到佐敦MTR/走路可到廟街-高鐵-海港城※無窗※ 15,314083230,Ling,,Yau Tsim Mong,22.30382,114.16866,Private room,329,1,56,2024-03-23,1.11,5,55,54,
41434162,懷舊風房間/持牌旅舍/5分鐘到佐敦MTR/走路可到廟街-高鐵-海港城※無窗※ 16,314083230,Ling,,Yau Tsim Mong,22.30531,114.17036,Private room,334,1,57,2024-03-25,1.13,5,0,56,
41434275,懷舊風房間/持牌旅舍/5分鐘到佐敦MTR/走路可到廟街-高鐵-海港城 19,314083230,Ling,,Yau Tsim Mong,22.30424,114.17016,Private room,387,1,92,2024-03-25,1.81,5,65,86,
41434281,懷舊風房間/持牌旅舍/5分鐘到佐敦MTR/走路可到廟街-高鐵-海港城 18,314083230,Ling,,Yau Tsim Mong,22.304,114.16862,Private room,390,1,51,2024-02-23,1.01,5,79,49,
41434288,懷舊風房間/持牌旅舍/5分鐘到佐敦MTR/走路可到廟街-高鐵-海港城 17,314083230,Ling,,Yau Tsim Mong,22.30386,114.16857,Private room,371,1,93,2024-03-24,1.83,5,56,77,
41449096,"ArtRoom #8- Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,242,1,51,2024-02-27,3.77,22,265,45,
41466638,Gough Street Single room w/ private terrace,1423812,Luis,,Central & Western,22.28322,114.15176,Private room,386,14,20,2024-02-10,0.43,3,0,8,
41486337,Black Dragon_House Boat,155318382,Leung,,Southern,22.24817,114.14351,Entire home/apt,3785,1,69,2022-12-31,1.36,1,177,0,
41487446,"ArtRoom #1- Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.3071749,114.1658104,Shared room,277,1,54,2024-03-03,3.31,22,260,44,
41492695,旺角區經濟標雙房Budget Twin Room@Mong Kok Downtown,24358640,Janis,,Yau Tsim Mong,22.31583,114.16898,Private room,208,5,1,2023-01-12,0.07,56,0,0,
41552235,旺角區經濟家庭房Budget Family Room@Mong Kok for 1-3,24358640,Janis,,Yau Tsim Mong,22.31721,114.17062,Private room,338,10,0,,,56,0,0,
41578424,Designer Space,244912449,Paul,,Eastern,22.2923,114.19932,Entire home/apt,853,1,153,2023-07-09,3.02,9,79,14,
41600424,"ArtRoom #3- Capsule Beds for Ladies,  City Central",276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,277,1,60,2024-03-03,4.02,22,275,46,
41600828,"ArtRoom #2- Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,242,1,56,2024-03-05,4.02,22,262,47,
41601353,"ArtRoom #7 -Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,277,1,57,2024-03-09,4.34,22,272,50,
41601412,"ArtRoom #5- Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,242,1,49,2024-02-26,4.02,22,250,49,
41601505,"ArtRoom #6- Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,248,1,34,2024-03-06,2.59,22,246,33,
41601584,"ArtRoom #9- Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,277,1,28,2024-03-01,2.13,22,278,26,
41601646,"ArtRoom #10- Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,277,1,27,2024-02-26,1.96,22,280,25,
41601718,"ArtRoom #11- Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,277,1,39,2024-02-22,2.94,22,278,37,
41601761,"ArtRoom #12- Capsule Bed for Lady, City Central",276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,248,1,45,2024-03-02,3.39,22,247,41,
41627100,ArtRoom - Whole Flat w/Private Capsule Beds  ,276141713,ArtRoom,,Yau Tsim Mong,22.30669593811035,114.166259765625,Shared room,2443,4,15,2024-01-15,0.98,22,209,10,
41726422,"JXY-2人景观双床,楼下地铁站,出门就公园,星光大道.光彩维港",122131447,Debe,,Yau Tsim Mong,22.29789,114.17326,Private room,356,1,0,,,21,0,0,
41726592,"JXY-3  景观3人双床,楼下地铁站,出门就公园,星光大道.光彩维港",122131447,Debe,,Yau Tsim Mong,22.29784,114.17337,Private room,504,1,0,,,21,0,0,
41865598,Room (SALE) - Kowloong & HK island keep moving,4584648,Ivy,,Wan Chai,22.25961,114.19218,Private room,180,29,0,,,323,364,0,
41918741,Brilliance,82584207,Indrani,,Islands,22.29318,114.01468,Entire home/apt,1500,3,9,2024-02-25,0.73,2,293,8,
42055456,"1601-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30735,114.1727,Private room,720,3,5,2023-03-03,0.11,22,297,0,
42098240,Hop Inn - 2 Bed Mixed Dorm,2846792,Hop Inn,,Yau Tsim Mong,22.29599,114.17451,Shared room,434,1,4,2023-04-29,0.32,9,258,2,
42163343,Studio/MTR/bright n cozy/max. 4,19664529,Dan,,Yau Tsim Mong,22.309497170975384,114.1638281001442,Entire home/apt,383,1,7,2024-03-05,0.81,3,339,7,
42235151,Long Stay are welcome..... 可月租,209158274,Kei Han,,Yuen Long,22.4816,114.00986,Private room,1600,1,0,,,1,167,0,
42369009,尖沙咀中心地段 地鐵上蓋 3人房 #獨立浴室 #乾淨舒適#交通方便 #適合朋友家人旅行805（大窗）,326920595,Anna,,Yau Tsim Mong,22.29615,114.17269,Private room,450,1,20,2024-03-01,1.97,7,149,20,
42494237,"Grand Luxe Suite, Princeton Residence incl.",243798969,Princeton,,Eastern,22.29226,114.19624,Entire home/apt,1071,28,1,2020-05-12,0.02,4,268,0,
42494965,Mong Kok Luxury Studio *1A,14861546,Tane Residence,,Yau Tsim Mong,22.32073,114.17123,Entire home/apt,270,60,0,,,121,365,0,
42611659,MATHESON STREET STUDIO NEAR BEATING HEART OF CITY!,156409670,Tushita,,Wan Chai,22.27878,114.18162,Entire home/apt,500,28,0,,,88,364,0,
42646939,Mong Kok Luxury Studio *4D,14861546,Tane Residence,,Yau Tsim Mong,22.3204,114.16939,Entire home/apt,315,60,0,,,121,365,0,
42673108,Cozy One-Bedroom Unit In the Heart of Central *1A,14861546,Tane Residence,,Central & Western,22.28618,114.15353,Entire home/apt,684,30,1,2023-01-29,0.07,121,281,0,
42728534,"Superior Double Bed, Private Bathroom 2 Min to MTR",340318261,Airy Stay,,Yau Tsim Mong,22.29763,114.17465,Private room,493,2,90,2023-11-28,2.02,8,361,44,
42745656,SPECIAL OFFER !!!!! Yau Ma Tei (Y13e),67709885,Steven,,Yau Tsim Mong,22.31446,114.17113,Private room,160,29,0,,,282,364,0,
42855680,"Standard Double Bed, Private Bathroom 2 Min to MTR",340318261,Airy Stay,,Yau Tsim Mong,22.29757,114.17455,Private room,438,1,169,2024-03-14,3.82,8,364,122,
42871062,"Super Convenient to everywhere, long short rental",31520347,San,,Sha Tin,22.38627,114.20145,Entire home/apt,900,1,0,,,3,180,0,
42873421,"Superior Single Bed, Private Bathroom 2 Min to MTR",340318261,Airy Stay,,Yau Tsim Mong,22.29763,114.17455,Private room,411,1,47,2024-03-11,2.48,8,353,40,
42873814,"Standard Single Bed, Private Bathroom 2 Min to MTR",340318261,Airy Stay,,Yau Tsim Mong,22.29959,114.17475,Private room,385,1,133,2024-03-01,2.79,8,352,91,
42873896,"Standard Twin Room, Private Bathroom 2 Min to MTR",340318261,Airy Stay,,Yau Tsim Mong,22.2997,114.17334,Private room,438,1,45,2024-02-08,2.89,8,359,43,
42874869,"Superior Twin Bed, Private Bathroom 2 Min to MTR",340318261,Airy Stay,,Yau Tsim Mong,22.2981,114.17454,Private room,493,1,22,2024-03-02,0.49,8,361,17,
42874957,"Double + Single Bed, Private Bathroom 2 Min to MTR",340318261,Airy Stay,,Yau Tsim Mong,22.29761,114.17416,Private room,828,1,19,2024-02-29,2.29,8,354,19,
42874990,"Bunk + Single 3 Pax, Private Bathroom 2 Min to MTR",340318261,Airy Stay,,Yau Tsim Mong,22.29789,114.17487,Private room,828,1,25,2024-03-03,1.56,8,342,20,
42897048,"TAI PING SHAN STUDIO, SHEUNG WAN.",156409670,Tushita,,Central & Western,22.28359,114.14954,Entire home/apt,450,30,0,,,88,364,0,
42897733,"Compact & Classic Studio@Hollywood Rd, HK",138649185,Apac,,Central & Western,22.28576,114.1482,Entire home/apt,610,30,0,,,135,364,0,
42901755,Designed for Comfort/原生態設計師民宿/銅鑼灣2-6人,102345449,Benjamin,,Wan Chai,22.28009,114.18488,Entire home/apt,2445,1,27,2024-02-15,2.66,8,293,27,
42902001,"Designer apartment, with balcony for 2-6,cwb簡約/露台",102345449,Benjamin,,Wan Chai,22.28215,114.18503,Entire home/apt,2445,1,7,2023-12-06,0.14,8,300,2,
42902315,Interior Design/溫馨經典設計師民宿/銅鑼灣/獨立廚房、專用廁所/有露台,102345449,Benjamin,,Wan Chai,22.28214,114.1859,Private room,853,1,14,2022-04-03,0.30,8,82,0,
42902507,A cozy home in the downtown causeway bay MTR,102345449,Benjamin,,Wan Chai,22.28077,114.18624,Entire home/apt,4222,1,28,2022-12-31,0.65,8,334,0,
42933247,"230sq.ft., HAVEN STRT. STUDIO SPACE, HK",138649185,Apac,,Wan Chai,22.27853,114.18736,Entire home/apt,560,28,0,,,135,364,0,
42933811,Newly Renovated 2 Bedrooms Apt(A) in Tsim Sha Tsui,42602621,Lai,,Yau Tsim Mong,22.30137,114.17415,Entire home/apt,560,21,8,2023-08-10,0.17,6,117,3,
42978275,"120 SQ FT ELEGANT HIGH STREET STUDIO, SAI YING PUN",138649185,Apac,,Central & Western,22.28491,114.14156,Entire home/apt,500,30,0,,,135,364,0,
43016677,99 Bonham - Standard Suite,200090433,99 Bonham,,Central & Western,22.28612,114.14887,Private room,,1,9,2023-11-02,0.25,2,0,6,
43016698,99 Bonham - Premier Suite,200090433,99 Bonham,,Central & Western,22.28612,114.14887,Private room,,1,1,2022-10-16,0.06,2,0,0,
43041524,STUDIO North point  (N8ds),4584648,Ivy,,Eastern,22.29203,114.20317,Entire home/apt,217,29,0,,,323,242,0,
43060101,Science Park Tolo Harbour,36501975,Victor,,Tai Po,22.42907,114.20636,Entire home/apt,1200,60,0,,,2,358,0,
43063860,Super Designer Space 網紅/2睡房16+，smart tv/Netflix. 海,102345449,Benjamin,,Wan Chai,22.28216,114.18411,Entire home/apt,4207,1,25,2024-02-26,0.67,8,295,4,
43065813,Styled Studio,102345449,Benjamin,,Eastern,22.2916,114.19836,Entire home/apt,853,1,41,2023-08-10,0.85,8,236,3,
43073903,New Ensuite Studio - B,57169226,Ace,,Yau Tsim Mong,22.2952,114.17225,Entire home/apt,329,30,4,2024-01-11,0.12,9,180,2,
43073941,ZA Newly renovated !17J Explore like local,6067974,Wilson,,Eastern,22.2897,114.19281,Entire home/apt,1200,30,0,,,63,181,0,
43102786,Tin Hau Room in Flat Share apartment,67709885,Steven,,Central & Western,22.2864,114.14445,Private room,160,29,0,,,282,364,0,
43105897,Hk island 2 bedroom for rent,343093242,Diwan Amit,,Eastern,22.27994,114.22316,Entire home/apt,1400,14,0,,,1,365,0,
43107411,尖沙咀中心地段 地鐵上蓋 兩人房 #獨立浴室 #乾淨整潔#交通方便 #適合閨蜜朋友旅行  801房,326920595,Anna,,Yau Tsim Mong,22.29612,114.17225,Private room,365,1,15,2024-03-10,1.38,7,334,15,
43107774,旺角區經濟大床房Budget Double Rm@Mong Kok2101,24358640,Janis,,Yau Tsim Mong,22.31738,114.16881,Private room,143,10,1,2020-04-28,0.02,56,0,0,
43108341,旺角區經濟大床房Budget Double Rm@Mong Kok1702,24358640,Janis,,Yau Tsim Mong,22.31614,114.17046,Private room,,10,0,,,56,0,0,
43131541,尖沙咀中心地段 地鐵上蓋 兩人房 #獨立浴室 #乾淨整潔#交通方便 #適合閨蜜朋友情侶旅行  803,326920595,Anna,,Yau Tsim Mong,22.29771,114.17354,Private room,,1,0,,,7,0,0,
43167140,{Family & Fds} 3BR2WR Cozy Apt 2min to MTR #00dS,259890228,Maggie,,Sham Shui Po,22.33235,114.16318,Entire home/apt,1184,3,24,2024-02-03,1.86,4,48,22,
43191523,"Cozy Suite, Princeton Residence incl.",243798969,Princeton,,Eastern,22.29128,114.19647,Entire home/apt,987,28,0,,,4,267,0,
43191556,"Princeton Studio, Princeton Residence, incl.",243798969,Princeton,,Eastern,22.29225,114.19833,Entire home/apt,867,28,1,2024-02-29,1,4,195,1,
43191876,"Urban Suite, Princeton Residence, incl..",243798969,Princeton,,Eastern,22.29157,114.19636,Entire home/apt,880,28,0,,,4,271,0,
43192003,ZA Grand Promenade! May 2024 Special Discount,6067974,Wilson,,Eastern,22.28409,114.2232,Entire home/apt,1400,30,0,,,63,67,0,
43201807,A 3ppl Double Bed 46113Studio 2min CausewayBay MTR,25048995,Moey,,Wan Chai,22.28063,114.1812,Private room,1200,365,1,2023-09-02,0.15,4,72,1,
43210336,Chic Studio - C,57169226,Ace,,Yau Tsim Mong,22.29686,114.17109,Entire home/apt,299,30,4,2021-10-30,0.09,9,172,0,
43233368,旺角區經濟大床房-距離旺Budget Double Rm@Mong Kok2101,24358640,Janis,,Yau Tsim Mong,22.31744,114.17041,Private room,499,1,0,,,56,0,0,
43233728,旺角區經濟標準房-距離旺角地鐵站步行約5分鐘Budget Twin Rm@Mong Kok2107,24358640,Janis,,Yau Tsim Mong,22.31617,114.17034,Private room,168,21,0,,,56,0,0,
43272456,Private Room in shared flat  in Quarry Bay,97240131,Jov,,Eastern,22.2895,114.21099,Private room,160,29,0,,,341,364,0,
43287006,Comfortable Stanley Apartment with view,94106312,Roger,,Southern,22.21756,114.21417,Entire home/apt,590,10,15,2024-02-12,0.32,1,329,8,
43305650,3房近香港大学舒适小居（适合大学生）Cozy 3BR near HKU 1min to MTR,112850002,Christine,,Central & Western,22.28558,114.13228,Entire home/apt,700,3,0,,,1,327,0,
43329080,"(TM) 尖沙咀, 金巴利街, 開放式設計, 2房, 4分鐘可步行到地鐵站",240790745,Samson,,Yau Tsim Mong,22.30177,114.17631,Entire home/apt,971,28,39,2024-03-04,0.83,14,315,38,
43339075,Sea View High Floor Modern Flat near Central,76465033,Vic,,Central & Western,22.28633,114.14147,Private room,550,22,0,,,1,357,0,
43345284,Hong Kong 看得見風景的房子 . 享受大自然的樂趣,345222487,Chi Wai,,Sai Kung,22.38665,114.30911,Entire home/apt,1,300,0,,,1,365,0,
43376189,ZA 新裝修501@炮台山地鐵2房,6067974,Wilson,,Eastern,22.29036,114.19573,Entire home/apt,1300,30,1,2021-05-11,0.03,63,365,0,
43383228,"Flat 6 - Family & Pet friendly, in Pui O Lantau.",15259349,Adrienne,,Islands,22.24486,113.97932,Entire home/apt,1700,2,82,2023-06-25,1.80,1,172,7,
43394060,"Budget studio with new, minimalist decoration",11826535,Siu Tung Russell,,Central & Western,22.28446,114.15089,Private room,350,28,4,2024-03-07,0.22,2,348,3,
43394077,A 120 sf studio with toilet,11826535,Siu Tung Russell,,Central & Western,22.28596,114.15293,Private room,267,30,0,,,2,365,0,
43409802,Mui Wo 2 bedroom apartment.,92104579,PapaDoc,,Islands,22.26216,114.00264,Entire home/apt,1100,2,30,2024-03-14,1.10,2,300,6,
43476714,[B] Spacious Studio in New Building,43474222,Katherine,,Eastern,22.27862,114.22389,Entire home/apt,680,28,5,2023-10-28,0.22,2,308,3,
43482770,ZA Newly renovated (704) Explore like a local,6067974,Wilson,,Eastern,22.28853,114.1916,Entire home/apt,1800,30,0,,,63,365,0,
43489514,西灣河舒適大套房， Saiwanho Studio 2分鐘步行可到西灣河地鐵站,36754572,Nadia,,Eastern,22.27985,114.22244,Private room,220,28,0,,,1,42,0,
43500852,Converted Warehouse Overlooking Art Lane,68755146,Kim,,Central & Western,22.28929,114.14032,Entire home/apt,1200,28,85,2023-11-13,2.00,1,331,17,
43505091,1號房 無比小家帶來一套管家式服务 带来不一样的体验 尖沙咀地铁口对面 房間內設洗手間,252469219,RubyInternationalLY,,Yau Tsim Mong,22.29738,114.17215,Entire home/apt,590,1,86,2024-03-17,2.72,13,352,48,
43505132,2號房 無比小家帶來一套管家式服务 带来不一样的体验 尖沙咀地铁口对面 房間內設洗手間,252469219,RubyInternationalLY,,Yau Tsim Mong,22.29552,114.17339,Private room,490,1,66,2024-03-17,2.10,13,352,33,
43505159,5號房 無比小家帶來一套管家式服务 带来不一样的体验 尖沙咀地铁口对面 房間內設洗手間,252469219,RubyInternationalLY,,Yau Tsim Mong,22.29782,114.17229,Private room,550,1,71,2024-03-25,2.27,13,355,47,
43505180,4號房 無比小家帶來一套管家式服务 带来不一样的体验 尖沙咀地铁口对面 房間內設洗手間,252469219,RubyInternationalLY,,Yau Tsim Mong,22.29744,114.17162,Entire home/apt,590,1,70,2024-03-16,2.22,13,350,40,
43505198,3號房無比小家帶來一套管家式服务 带来不一样的体验 尖沙咀地铁口对面 房間內設洗手間,252469219,RubyInternationalLY,,Yau Tsim Mong,22.2978,114.17248,Entire home/apt,490,1,63,2024-03-07,2.00,13,321,41,
43511641,油麻地月租雙人間連獨立廁所 (有基本傢電) 包地租差餉雜費免費Wi-Fi,10428889,The,,Yau Tsim Mong,22.31179,114.1702,Private room,,30,0,,,8,363,0,
43543390,703-3 佐敦地鐵站旁 三人間 獨立衛浴 行李寄存 電梯Jordan Triple Room,7582499,Max,,Yau Tsim Mong,22.30361,114.17034,Private room,,1,0,,,13,118,0,
43589288,Sunny and Cozy rooms in Aberdeen,4744005,Harry,,Southern,22.24937,114.15318,Private room,350,7,7,2023-12-09,0.19,1,346,4,
43633447,旺角區經濟大床房Budget Double Rm for 1@Mong Kok 2102,24358640,Janis,,Yau Tsim Mong,22.31764,114.17043,Private room,139,10,0,,,56,0,0,
43633649,旺角區經濟家庭房Budget Family Rm for 1-4@Mong Kok,24358640,Janis,,Yau Tsim Mong,22.31574,114.17004,Private room,308,3,0,,,56,0,0,
43633940,旺角區經濟標雙房Budget Twin Rm@Mong Kok 1701,24358640,Janis,,Yau Tsim Mong,22.3173,114.1688,Private room,,10,0,,,56,0,0,
43735640,世外桃源，陽光與海灘。 A Hidden Gem in HK. Beach and Sunshine,169974481,Rosamond,,Sai Kung,22.35306,114.36119,Entire home/apt,1400,30,79,2022-04-17,1.72,2,181,0,
43761206,"299sq.ft., 1-bedroom@Victoria Harbour, CWB",138649185,Apac,,Wan Chai,22.28416,114.187,Entire home/apt,1300,28,0,,,135,364,0,
43763178,"DUPLEX 1BR@VICTORIA HARBOUR, CWB",138649185,Apac,,Wan Chai,22.28399,114.18561,Entire home/apt,2250,28,0,,,135,364,0,
43809972,旺角區經濟大床房Budget Double Rm for 1-2@Mong Kok1702,24358640,Janis,,Yau Tsim Mong,22.3175,114.16869,Private room,698,1,1,2023-02-16,0.07,56,0,0,
43850308,綠色生活，隱世沙灘  Green Life. Hidden Gem. Beach &Sunshine,169974481,Rosamond,,Sai Kung,22.35104,114.36115,Entire home/apt,1400,30,78,2022-07-10,1.72,2,364,0,
43853381,"CWB STUDIO, 200 sq.ft. W/D NETFLIX SERVICE",138649185,Apac,,Wan Chai,22.28007,114.18233,Entire home/apt,670,28,0,,,135,364,0,
43864155,「舒適」城市中舒適體驗， 媲美酒店設備 Comfortable experience in here,83828357,Jennifer,,Wan Chai,22.27885,114.17913,Entire home/apt,,28,6,2023-02-15,0.18,4,23,0,
43917554,3-bedrooms apartment,56570136,The Grand Blossom,,Kowloon City,22.30654,114.18517,Entire home/apt,2300,1,4,2023-07-09,0.09,9,36,1,
43990039,160sq.ft. STUDIO ON QUEENS ROAD WEST - HK,138649185,Apac,,Central & Western,22.28743,114.14842,Entire home/apt,450,28,0,,,135,364,0,
44036542,Beautiful cozy flat,256349972,Victoria,,Central & Western,22.28332,114.14766,Entire home/apt,1066,30,0,,,1,271,0,
